"","cat","word1","word2","n","date","institution"
"31804","Learnings","nedi","global",1,2024-01-18,"IKEA Foundation "
"31805","Learnings","neducation","wash",1,2024-01-18,"IKEA Foundation "
"31806","Learnings","needed","abatement",1,2024-01-18,"IKEA Foundation "
"31807","Learnings","needed","basis",1,2024-01-18,"IKEA Foundation "
"31808","Learnings","needed","buy",1,2024-01-18,"IKEA Foundation "
"31809","Learnings","needed","equipment",1,2024-01-18,"IKEA Foundation "
"31810","Learnings","needed","implementation",1,2024-01-18,"IKEA Foundation "
"31811","Learnings","needed","investments",1,2024-01-18,"IKEA Foundation "
"31812","Learnings","needed","mindset",1,2024-01-18,"IKEA Foundation "
"31813","Learnings","needed","primarily",1,2024-01-18,"IKEA Foundation "
"31814","Learnings","needed","repair",1,2024-01-18,"IKEA Foundation "
"31815","Learnings","needed","smallholder",1,2024-01-18,"IKEA Foundation "
"31816","Learnings","needed","strategy",1,2024-01-18,"IKEA Foundation "
"31817","Learnings","needless","repetition",1,2024-01-18,"IKEA Foundation "
"31818","Learnings","needy","students",1,2024-01-18,"IKEA Foundation "
"31819","Learnings","nef","anticipates",1,2024-01-18,"IKEA Foundation "
"31820","Learnings","nef","basic",1,2024-01-18,"IKEA Foundation "
"31821","Learnings","nef","government",1,2024-01-18,"IKEA Foundation "
"31822","Learnings","nef","plans",1,2024-01-18,"IKEA Foundation "
"31823","Learnings","nef","program",1,2024-01-18,"IKEA Foundation "
"31824","Learnings","neffectiveness","transformational",1,2024-01-18,"IKEA Foundation "
"31825","Learnings","negative","feedback",1,2024-01-18,"IKEA Foundation "
"31826","Learnings","negative","feelings",1,2024-01-18,"IKEA Foundation "
"31827","Learnings","negative","impact",1,2024-01-18,"IKEA Foundation "
"31828","Learnings","negative","macro",1,2024-01-18,"IKEA Foundation "
"31829","Learnings","negative","perception",1,2024-01-18,"IKEA Foundation "
"31830","Learnings","negative","praise",1,2024-01-18,"IKEA Foundation "
"31831","Learnings","negative","results",1,2024-01-18,"IKEA Foundation "
"31832","Learnings","negative","roi",1,2024-01-18,"IKEA Foundation "
"31833","Learnings","negatively","impacting",1,2024-01-18,"IKEA Foundation "
"31834","Learnings","neglect","anppcan",1,2024-01-18,"IKEA Foundation "
"31835","Learnings","negligible","members",1,2024-01-18,"IKEA Foundation "
"31836","Learnings","negotiate","access",1,2024-01-18,"IKEA Foundation "
"31837","Learnings","negotiate","permission",1,2024-01-18,"IKEA Foundation "
"31838","Learnings","negotiate","programme",1,2024-01-18,"IKEA Foundation "
"31839","Learnings","negotiation","meetings",1,2024-01-18,"IKEA Foundation "
"31840","Learnings","neighboring","turkey",1,2024-01-18,"IKEA Foundation "
"31841","Learnings","neighbour","hood",1,2024-01-18,"IKEA Foundation "
"31842","Learnings","neighbouring","lower",1,2024-01-18,"IKEA Foundation "
"31843","Learnings","neighbouring","plot",1,2024-01-18,"IKEA Foundation "
"31844","Learnings","neighbouring","rivers",1,2024-01-18,"IKEA Foundation "
"31845","Learnings","neighbours","siblings",1,2024-01-18,"IKEA Foundation "
"31846","Learnings","neight","evaluation",1,2024-01-18,"IKEA Foundation "
"31847","Learnings","nema","government",1,2024-01-18,"IKEA Foundation "
"31848","Learnings","nema","interacting",1,2024-01-18,"IKEA Foundation "
"31849","Learnings","nema","kenya",1,2024-01-18,"IKEA Foundation "
"31850","Learnings","nema","national",1,2024-01-18,"IKEA Foundation "
"31851","Learnings","nema","obtained",1,2024-01-18,"IKEA Foundation "
"31852","Learnings","nema","strategic",1,2024-01-18,"IKEA Foundation "
"31853","Learnings","nembrace","regulatory",1,2024-01-18,"IKEA Foundation "
"31854","Learnings","nembu","farmers",1,2024-01-18,"IKEA Foundation "
"31855","Learnings","nembu","threats",1,2024-01-18,"IKEA Foundation "
"31856","Learnings","nemca","environmental",1,2024-01-18,"IKEA Foundation "
"31857","Learnings","nemergency","phase",1,2024-01-18,"IKEA Foundation "
"31858","Learnings","nemerging","market",1,2024-01-18,"IKEA Foundation "
"31859","Learnings","nemerging","thematic",1,2024-01-18,"IKEA Foundation "
"31860","Learnings","nemissions","reduction",1,2024-01-18,"IKEA Foundation "
"31861","Learnings","nemitters","sectors",1,2024-01-18,"IKEA Foundation "
"31862","Learnings","nemitting","sector",1,2024-01-18,"IKEA Foundation "
"31863","Learnings","nemployment","opportunities",1,2024-01-18,"IKEA Foundation "
"31864","Learnings","nen","france",1,2024-01-18,"IKEA Foundation "
"31865","Learnings","nenabling","teams",1,2024-01-18,"IKEA Foundation "
"31866","Learnings","nenacted","county",1,2024-01-18,"IKEA Foundation "
"31867","Learnings","nencroachment","maitima",1,2024-01-18,"IKEA Foundation "
"31868","Learnings","nenergy","management",1,2024-01-18,"IKEA Foundation "
"31869","Learnings","nenergy","transitions",1,2024-01-18,"IKEA Foundation "
"31870","Learnings","nengagement","analysis",1,2024-01-18,"IKEA Foundation "
"31871","Learnings","nengagement","capacity",1,2024-01-18,"IKEA Foundation "
"31872","Learnings","nengagement","initiatives",1,2024-01-18,"IKEA Foundation "
"31873","Learnings","nengagement","lessons",1,2024-01-18,"IKEA Foundation "
"31874","Learnings","nengagement","strategy",1,2024-01-18,"IKEA Foundation "
"31875","Learnings","nengagement","team",1,2024-01-18,"IKEA Foundation "
"31876","Learnings","nengagement","tracker",1,2024-01-18,"IKEA Foundation "
"31877","Learnings","nengagement","validation",1,2024-01-18,"IKEA Foundation "
"31878","Learnings","nenhanced","participation",1,2024-01-18,"IKEA Foundation "
"31879","Learnings","nenhancement","project",1,2024-01-18,"IKEA Foundation "
"31880","Learnings","nensuring","concrete",1,2024-01-18,"IKEA Foundation "
"31881","Learnings","nentire","county",1,2024-01-18,"IKEA Foundation "
"31882","Learnings","nenumerators","received",1,2024-01-18,"IKEA Foundation "
"31883","Learnings","nepal","journal",1,2024-01-18,"IKEA Foundation "
"31884","Learnings","nepotistic","behaviour",1,2024-01-18,"IKEA Foundation "
"31885","Learnings","nequity","fund",1,2024-01-18,"IKEA Foundation "
"31886","Learnings","nequivocal","telling",1,2024-01-18,"IKEA Foundation "
"31887","Learnings","nerratic","rainfall",1,2024-01-18,"IKEA Foundation "
"31888","Learnings","nerythrina","abyssinica",1,2024-01-18,"IKEA Foundation "
"31889","Learnings","nesg","issues",1,2024-01-18,"IKEA Foundation "
"31890","Learnings","nesg","performance",1,2024-01-18,"IKEA Foundation "
"31891","Learnings","nesmeé","fairbairn",1,2024-01-18,"IKEA Foundation "
"31892","Learnings","nespecially","related",1,2024-01-18,"IKEA Foundation "
"31893","Learnings","net","coffee",1,2024-01-18,"IKEA Foundation "
"31894","Learnings","net","effect",1,2024-01-18,"IKEA Foundation "
"31895","Learnings","net","income",1,2024-01-18,"IKEA Foundation "
"31896","Learnings","net","map",1,2024-01-18,"IKEA Foundation "
"31897","Learnings","net","tanks",1,2024-01-18,"IKEA Foundation "
"31898","Learnings","net","worth",1,2024-01-18,"IKEA Foundation "
"31899","Learnings","netb","ethiopian",1,2024-01-18,"IKEA Foundation "
"31900","Learnings","netfund","narea",1,2024-01-18,"IKEA Foundation "
"31901","Learnings","netfund","national",1,2024-01-18,"IKEA Foundation "
"31902","Learnings","netherlands","contributing",1,2024-01-18,"IKEA Foundation "
"31903","Learnings","netherlands","urgewald",1,2024-01-18,"IKEA Foundation "
"31904","Learnings","netherlands","washington",1,2024-01-18,"IKEA Foundation "
"31905","Learnings","nethics","nprior",1,2024-01-18,"IKEA Foundation "
"31906","Learnings","nethiopian","government",1,2024-01-18,"IKEA Foundation "
"31907","Learnings","netp","energy",1,2024-01-18,"IKEA Foundation "
"31908","Learnings","network","brazil",1,2024-01-18,"IKEA Foundation "
"31909","Learnings","network","nactivities",1,2024-01-18,"IKEA Foundation "
"31910","Learnings","network","serving",1,2024-01-18,"IKEA Foundation "
"31911","Learnings","network","stakeholders",1,2024-01-18,"IKEA Foundation "
"31912","Learnings","network","working",1,2024-01-18,"IKEA Foundation "
"31913","Learnings","networking","activities",1,2024-01-18,"IKEA Foundation "
"31914","Learnings","networks","capacity",1,2024-01-18,"IKEA Foundation "
"31915","Learnings","networks","case",1,2024-01-18,"IKEA Foundation "
"31916","Learnings","networks","charitable",1,2024-01-18,"IKEA Foundation "
"31917","Learnings","networks","crin",1,2024-01-18,"IKEA Foundation "
"31918","Learnings","networks","jointly",1,2024-01-18,"IKEA Foundation "
"31919","Learnings","networks","major",1,2024-01-18,"IKEA Foundation "
"31920","Learnings","networks","obtained",1,2024-01-18,"IKEA Foundation "
"31921","Learnings","networks","provided",1,2024-01-18,"IKEA Foundation "
"31922","Learnings","networks","reports",1,2024-01-18,"IKEA Foundation "
"31923","Learnings","networks","similar",1,2024-01-18,"IKEA Foundation "
"31924","Learnings","networks","teams",1,2024-01-18,"IKEA Foundation "
"31925","Learnings","networks","wwf",1,2024-01-18,"IKEA Foundation "
"31926","Learnings","neu","european",1,2024-01-18,"IKEA Foundation "
"31927","Learnings","neu","policies",1,2024-01-18,"IKEA Foundation "
"31928","Learnings","neucalyptus","saligna",1,2024-01-18,"IKEA Foundation "
"31929","Learnings","neucalyptus","trees",1,2024-01-18,"IKEA Foundation "
"31930","Learnings","neutral","initiative",1,2024-01-18,"IKEA Foundation "
"31931","Learnings","neutral","path",1,2024-01-18,"IKEA Foundation "
"31932","Learnings","neutrality","nby",1,2024-01-18,"IKEA Foundation "
"31933","Learnings","nevaluation","including",1,2024-01-18,"IKEA Foundation "
"31934","Learnings","neven","mentioned",1,2024-01-18,"IKEA Foundation "
"31935","Learnings","neven","stated",1,2024-01-18,"IKEA Foundation "
"31936","Learnings","nevents","including",1,2024-01-18,"IKEA Foundation "
"31937","Learnings","neventually","lead",1,2024-01-18,"IKEA Foundation "
"31938","Learnings","nevery","company",1,2024-01-18,"IKEA Foundation "
"31939","Learnings","nevidence","gap",1,2024-01-18,"IKEA Foundation "
"31940","Learnings","nevidently","led",1,2024-01-18,"IKEA Foundation "
"31941","Learnings","newer","crops",1,2024-01-18,"IKEA Foundation "
"31942","Learnings","newer","varieties",1,2024-01-18,"IKEA Foundation "
"31943","Learnings","newly","appointed",1,2024-01-18,"IKEA Foundation "
"31944","Learnings","newly","installed",1,2024-01-18,"IKEA Foundation "
"31945","Learnings","newly","recruited",1,2024-01-18,"IKEA Foundation "
"31946","Learnings","news","bridging",1,2024-01-18,"IKEA Foundation "
"31947","Learnings","news","electronic",1,2024-01-18,"IKEA Foundation "
"31948","Learnings","newsletters","suggesting",1,2024-01-18,"IKEA Foundation "
"31949","Learnings","nexamines","organisational",1,2024-01-18,"IKEA Foundation "
"31950","Learnings","nexample","scope",1,2024-01-18,"IKEA Foundation "
"31951","Learnings","nexcellent","examples",1,2024-01-18,"IKEA Foundation "
"31952","Learnings","nexchanging","farming",1,2024-01-18,"IKEA Foundation "
"31953","Learnings","nexecutive","boards",1,2024-01-18,"IKEA Foundation "
"31954","Learnings","nexecutive","level",1,2024-01-18,"IKEA Foundation "
"31955","Learnings","nexecutives","rcc",1,2024-01-18,"IKEA Foundation "
"31956","Learnings","nexisting","funders",1,2024-01-18,"IKEA Foundation "
"31957","Learnings","nexperienced","attrition",1,2024-01-18,"IKEA Foundation "
"31958","Learnings","nexplicit","objective",1,2024-01-18,"IKEA Foundation "
"31959","Learnings","nexploitation","utilisation",1,2024-01-18,"IKEA Foundation "
"31960","Learnings","nexplore","option",1,2024-01-18,"IKEA Foundation "
"31961","Learnings","nexponential","growth",1,2024-01-18,"IKEA Foundation "
"31962","Learnings","nexternal","benchmarking",1,2024-01-18,"IKEA Foundation "
"31963","Learnings","nexternal","communications",1,2024-01-18,"IKEA Foundation "
"31964","Learnings","nexternal","factors",1,2024-01-18,"IKEA Foundation "
"31965","Learnings","nexternal","reports",1,2024-01-18,"IKEA Foundation "
"31966","Learnings","nexternal","working",1,2024-01-18,"IKEA Foundation "
"31967","Learnings","nextraordinary","opportunity",1,2024-01-18,"IKEA Foundation "
"31968","Learnings","nextreme","low",1,2024-01-18,"IKEA Foundation "
"31969","Learnings","nextreme","rain",1,2024-01-18,"IKEA Foundation "
"31970","Learnings","nextreme","weather",1,2024-01-18,"IKEA Foundation "
"31971","Learnings","nfacilitating","networking",1,2024-01-18,"IKEA Foundation "
"31972","Learnings","nfacilitation","linkages",1,2024-01-18,"IKEA Foundation "
"31973","Learnings","nfacing","companies",1,2024-01-18,"IKEA Foundation "
"31974","Learnings","nfactors","affecting",1,2024-01-18,"IKEA Foundation "
"31975","Learnings","nfactors","apply",1,2024-01-18,"IKEA Foundation "
"31976","Learnings","nfal","functional",1,2024-01-18,"IKEA Foundation "
"31977","Learnings","nfaq","frequently",1,2024-01-18,"IKEA Foundation "
"31978","Learnings","nfarc","financial",1,2024-01-18,"IKEA Foundation "
"31979","Learnings","nfarm","implements",1,2024-01-18,"IKEA Foundation "
"31980","Learnings","nfarmchem","twiga",1,2024-01-18,"IKEA Foundation "
"31981","Learnings","nfarmers","high",1,2024-01-18,"IKEA Foundation "
"31982","Learnings","nfarmers","rated",1,2024-01-18,"IKEA Foundation "
"31983","Learnings","nfarmers","reported",1,2024-01-18,"IKEA Foundation "
"31984","Learnings","nfarmers","saccos",1,2024-01-18,"IKEA Foundation "
"31985","Learnings","nfarming","activities",1,2024-01-18,"IKEA Foundation "
"31986","Learnings","nfarming","methods",1,2024-01-18,"IKEA Foundation "
"31987","Learnings","nfca","financial",1,2024-01-18,"IKEA Foundation "
"31988","Learnings","nfcs","farmer",1,2024-01-18,"IKEA Foundation "
"31989","Learnings","nfcs","food",1,2024-01-18,"IKEA Foundation "
"31990","Learnings","nfcs","sanitation",1,2024-01-18,"IKEA Foundation "
"31991","Learnings","nfearlessly","calling",1,2024-01-18,"IKEA Foundation "
"31992","Learnings","nfederal","democratic",1,2024-01-18,"IKEA Foundation "
"31993","Learnings","nfee","charged",1,2024-01-18,"IKEA Foundation "
"31994","Learnings","nfeeling","unclear",1,2024-01-18,"IKEA Foundation "
"31995","Learnings","nfemale","members",1,2024-01-18,"IKEA Foundation "
"31996","Learnings","nfew","investors",1,2024-01-18,"IKEA Foundation "
"31997","Learnings","nfew","years",1,2024-01-18,"IKEA Foundation "
"31998","Learnings","nffs","farmer",1,2024-01-18,"IKEA Foundation "
"31999","Learnings","nfgds","comprised",1,2024-01-18,"IKEA Foundation "
"32000","Learnings","nfi","financial",1,2024-01-18,"IKEA Foundation "
"32001","Learnings","nfiduciary","duty",1,2024-01-18,"IKEA Foundation "
"32002","Learnings","nfield","sites",1,2024-01-18,"IKEA Foundation "
"32003","Learnings","nfigures","nfigure",1,2024-01-18,"IKEA Foundation "
"32004","Learnings","nfinal","thoughts",1,2024-01-18,"IKEA Foundation "
"32005","Learnings","nfinally","communication",1,2024-01-18,"IKEA Foundation "
"32006","Learnings","nfinally","soil",1,2024-01-18,"IKEA Foundation "
"32007","Learnings","nfinance","actors",1,2024-01-18,"IKEA Foundation "
"32008","Learnings","nfinance","building",1,2024-01-18,"IKEA Foundation "
"32009","Learnings","nfinance","gaps",1,2024-01-18,"IKEA Foundation "
"32010","Learnings","nfinance","pathway",1,2024-01-18,"IKEA Foundation "
"32011","Learnings","nfinance","sector",1,2024-01-18,"IKEA Foundation "
"32012","Learnings","nfinance","team",1,2024-01-18,"IKEA Foundation "
"32013","Learnings","nfinancial","institution",1,2024-01-18,"IKEA Foundation "
"32014","Learnings","nfinancial","interests",1,2024-01-18,"IKEA Foundation "
"32015","Learnings","nfinancial","markets",1,2024-01-18,"IKEA Foundation "
"32016","Learnings","nfinancial","products",1,2024-01-18,"IKEA Foundation "
"32017","Learnings","nfinancial","services",1,2024-01-18,"IKEA Foundation "
"32018","Learnings","nfinancial","strategy",1,2024-01-18,"IKEA Foundation "
"32019","Learnings","nfinancial","sustainability",1,2024-01-18,"IKEA Foundation "
"32020","Learnings","nfinancial","times",1,2024-01-18,"IKEA Foundation "
"32021","Learnings","nfirewood","plays",1,2024-01-18,"IKEA Foundation "
"32022","Learnings","nfirst","target",1,2024-01-18,"IKEA Foundation "
"32023","Learnings","nfis","funders",1,2024-01-18,"IKEA Foundation "
"32024","Learnings","nfish","production",1,2024-01-18,"IKEA Foundation "
"32025","Learnings","nfive","elements",1,2024-01-18,"IKEA Foundation "
"32026","Learnings","nfive","factors",1,2024-01-18,"IKEA Foundation "
"32027","Learnings","nfive","scores",1,2024-01-18,"IKEA Foundation "
"32028","Learnings","nfive","years",1,2024-01-18,"IKEA Foundation "
"32029","Learnings","nflexibility","relating",1,2024-01-18,"IKEA Foundation "
"32030","Learnings","nflexible","conditions",1,2024-01-18,"IKEA Foundation "
"32031","Learnings","nflooding","excessive",1,2024-01-18,"IKEA Foundation "
"32032","Learnings","nfmo","dutch",1,2024-01-18,"IKEA Foundation "
"32033","Learnings","nfocus","groups",1,2024-01-18,"IKEA Foundation "
"32034","Learnings","nfocusing","efforts",1,2024-01-18,"IKEA Foundation "
"32035","Learnings","nfollowing","adriana",1,2024-01-18,"IKEA Foundation "
"32036","Learnings","nfollowing","areas",1,2024-01-18,"IKEA Foundation "
"32037","Learnings","nfollowing","inefficiencies",1,2024-01-18,"IKEA Foundation "
"32038","Learnings","nfollowing","nwhere",1,2024-01-18,"IKEA Foundation "
"32039","Learnings","nfollowing","tributaries",1,2024-01-18,"IKEA Foundation "
"32040","Learnings","nfood","security",1,2024-01-18,"IKEA Foundation "
"32041","Learnings","nfora","networks",1,2024-01-18,"IKEA Foundation "
"32042","Learnings","nforest","grassland",1,2024-01-18,"IKEA Foundation "
"32043","Learnings","nforest","water",1,2024-01-18,"IKEA Foundation "
"32044","Learnings","nforestry","mining",1,2024-01-18,"IKEA Foundation "
"32045","Learnings","nformal","decision",1,2024-01-18,"IKEA Foundation "
"32046","Learnings","nformer","cooperative",1,2024-01-18,"IKEA Foundation "
"32047","Learnings","nfosag","friends",1,2024-01-18,"IKEA Foundation "
"32048","Learnings","nfoundation","foundation",1,2024-01-18,"IKEA Foundation "
"32049","Learnings","nfoundation","funding",1,2024-01-18,"IKEA Foundation "
"32050","Learnings","nfoundation","initiated",1,2024-01-18,"IKEA Foundation "
"32051","Learnings","nfoundation","livelihoods",1,2024-01-18,"IKEA Foundation "
"32052","Learnings","nfoundation","netherlands",1,2024-01-18,"IKEA Foundation "
"32053","Learnings","nfoundation","supported",1,2024-01-18,"IKEA Foundation "
"32054","Learnings","nfoundations","origin",1,2024-01-18,"IKEA Foundation "
"32055","Learnings","nfoundations","tudor",1,2024-01-18,"IKEA Foundation "
"32056","Learnings","nfour","partner",1,2024-01-18,"IKEA Foundation "
"32057","Learnings","nfour","stages",1,2024-01-18,"IKEA Foundation "
"32058","Learnings","nfrench","beans",1,2024-01-18,"IKEA Foundation "
"32059","Learnings","nfrom","agrochemicals",1,2024-01-18,"IKEA Foundation "
"32060","Learnings","nfrom","ambitious",1,2024-01-18,"IKEA Foundation "
"32061","Learnings","nfrom","cash",1,2024-01-18,"IKEA Foundation "
"32062","Learnings","nfrom","husbands",1,2024-01-18,"IKEA Foundation "
"32063","Learnings","nfrom","october",1,2024-01-18,"IKEA Foundation "
"32064","Learnings","nfrom","project",1,2024-01-18,"IKEA Foundation "
"32065","Learnings","nfront","cover",1,2024-01-18,"IKEA Foundation "
"32066","Learnings","nfsd","financial",1,2024-01-18,"IKEA Foundation "
"32067","Learnings","nfsp","financial",1,2024-01-18,"IKEA Foundation "
"32068","Learnings","nfss","team",1,2024-01-18,"IKEA Foundation "
"32069","Learnings","nfunctioning","financing",1,2024-01-18,"IKEA Foundation "
"32070","Learnings","nfundamentally","change",1,2024-01-18,"IKEA Foundation "
"32071","Learnings","nfunded","dollo",1,2024-01-18,"IKEA Foundation "
"32072","Learnings","nfunded","programmes",1,2024-01-18,"IKEA Foundation "
"32073","Learnings","nfunders","directly",1,2024-01-18,"IKEA Foundation "
"32074","Learnings","nfunders","interviewed",1,2024-01-18,"IKEA Foundation "
"32075","Learnings","nfunders","recognise",1,2024-01-18,"IKEA Foundation "
"32076","Learnings","nfunders","strategic",1,2024-01-18,"IKEA Foundation "
"32077","Learnings","nfundraising","team",1,2024-01-18,"IKEA Foundation "
"32078","Learnings","nfuture","anticipated",1,2024-01-18,"IKEA Foundation "
"32079","Learnings","nfy","fiscal",1,2024-01-18,"IKEA Foundation "
"32080","Learnings","ngaps","good",1,2024-01-18,"IKEA Foundation "
"32081","Learnings","ngare","ndare",1,2024-01-18,"IKEA Foundation "
"32082","Learnings","ngariama","fcs",1,2024-01-18,"IKEA Foundation "
"32083","Learnings","ngariama","rugeto",1,2024-01-18,"IKEA Foundation "
"32084","Learnings","ngariama","thirikwa",1,2024-01-18,"IKEA Foundation "
"32085","Learnings","ngas","ventures",1,2024-01-18,"IKEA Foundation "
"32086","Learnings","ngazelle","slender",1,2024-01-18,"IKEA Foundation "
"32087","Learnings","ngazetted","forests",1,2024-01-18,"IKEA Foundation "
"32088","Learnings","ngcc","national",1,2024-01-18,"IKEA Foundation "
"32089","Learnings","ngcr","global",1,2024-01-18,"IKEA Foundation "
"32090","Learnings","ngdp","gross",1,2024-01-18,"IKEA Foundation "
"32091","Learnings","ngenerally","encounter",1,2024-01-18,"IKEA Foundation "
"32092","Learnings","ngenerally","interviewees",1,2024-01-18,"IKEA Foundation "
"32093","Learnings","ngenerate","interest",1,2024-01-18,"IKEA Foundation "
"32094","Learnings","ngeneration","foundation",1,2024-01-18,"IKEA Foundation "
"32095","Learnings","ngeography","ncould",1,2024-01-18,"IKEA Foundation "
"32096","Learnings","ngeothermal","small",1,2024-01-18,"IKEA Foundation "
"32097","Learnings","ngerman","state",1,2024-01-18,"IKEA Foundation "
"32098","Learnings","ngetting","herbal",1,2024-01-18,"IKEA Foundation "
"32099","Learnings","ngfl","greenland",1,2024-01-18,"IKEA Foundation "
"32100","Learnings","nghg","emissions",1,2024-01-18,"IKEA Foundation "
"32101","Learnings","nghg","greenhouse",1,2024-01-18,"IKEA Foundation "
"32102","Learnings","ngiriambu","fcs",1,2024-01-18,"IKEA Foundation "
"32103","Learnings","ngiriambu","kirinyaga",1,2024-01-18,"IKEA Foundation "
"32104","Learnings","ngiriambu","rwama",1,2024-01-18,"IKEA Foundation "
"32105","Learnings","ngiro","karemeno",1,2024-01-18,"IKEA Foundation "
"32106","Learnings","ngiven","camp",1,2024-01-18,"IKEA Foundation "
"32107","Learnings","ngives","credibility",1,2024-01-18,"IKEA Foundation "
"32108","Learnings","ngiz","german",1,2024-01-18,"IKEA Foundation "
"32109","Learnings","nglaciers","resulting",1,2024-01-18,"IKEA Foundation "
"32110","Learnings","ngo","biodiversity",1,2024-01-18,"IKEA Foundation "
"32111","Learnings","ngo","dairy",1,2024-01-18,"IKEA Foundation "
"32112","Learnings","ngo","driven",1,2024-01-18,"IKEA Foundation "
"32113","Learnings","ngo","institutions",1,2024-01-18,"IKEA Foundation "
"32114","Learnings","ngo","reforestation",1,2024-01-18,"IKEA Foundation "
"32115","Learnings","ngo","rest",1,2024-01-18,"IKEA Foundation "
"32116","Learnings","ngo","rural",1,2024-01-18,"IKEA Foundation "
"32117","Learnings","ngo","sectors",1,2024-01-18,"IKEA Foundation "
"32118","Learnings","ngo","staff",1,2024-01-18,"IKEA Foundation "
"32119","Learnings","ngo","supporters",1,2024-01-18,"IKEA Foundation "
"32120","Learnings","ngo","targeting",1,2024-01-18,"IKEA Foundation "
"32121","Learnings","ngo","websites",1,2024-01-18,"IKEA Foundation "
"32122","Learnings","ngo","working",1,2024-01-18,"IKEA Foundation "
"32123","Learnings","ngok","policies",1,2024-01-18,"IKEA Foundation "
"32124","Learnings","ngood","starting",1,2024-01-18,"IKEA Foundation "
"32125","Learnings","ngoods","offering",1,2024-01-18,"IKEA Foundation "
"32126","Learnings","ngot","involved",1,2024-01-18,"IKEA Foundation "
"32127","Learnings","ngovernance","model",1,2024-01-18,"IKEA Foundation "
"32128","Learnings","ngovernance","section",1,2024-01-18,"IKEA Foundation "
"32129","Learnings","ngovernment","discouraging",1,2024-01-18,"IKEA Foundation "
"32130","Learnings","ngovernment","donor",1,2024-01-18,"IKEA Foundation "
"32131","Learnings","ngovernment","laws",1,2024-01-18,"IKEA Foundation "
"32132","Learnings","ngovernment","low",1,2024-01-18,"IKEA Foundation "
"32133","Learnings","ngovernment","money",1,2024-01-18,"IKEA Foundation "
"32134","Learnings","ngovernment","policy",1,2024-01-18,"IKEA Foundation "
"32135","Learnings","ngovernment","provided",1,2024-01-18,"IKEA Foundation "
"32136","Learnings","ngovernment","targets",1,2024-01-18,"IKEA Foundation "
"32137","Learnings","ngovernmental","authorities",1,2024-01-18,"IKEA Foundation "
"32138","Learnings","ngovernmental","interventions",1,2024-01-18,"IKEA Foundation "
"32139","Learnings","ngradual","empowerment",1,2024-01-18,"IKEA Foundation "
"32140","Learnings","ngreater","coordination",1,2024-01-18,"IKEA Foundation "
"32141","Learnings","ngreater","detail",1,2024-01-18,"IKEA Foundation "
"32142","Learnings","ngreater","insight",1,2024-01-18,"IKEA Foundation "
"32143","Learnings","ngreater","tolerance",1,2024-01-18,"IKEA Foundation "
"32144","Learnings","ngreatest","successes",1,2024-01-18,"IKEA Foundation "
"32145","Learnings","ngreen","bond",1,2024-01-18,"IKEA Foundation "
"32146","Learnings","ngreen","energy",1,2024-01-18,"IKEA Foundation "
"32147","Learnings","ngreen","grams",1,2024-01-18,"IKEA Foundation "
"32148","Learnings","ngreen","zone",1,2024-01-18,"IKEA Foundation "
"32149","Learnings","ngreenhouse","gas",1,2024-01-18,"IKEA Foundation "
"32150","Learnings","ngrey","duiker",1,2024-01-18,"IKEA Foundation "
"32151","Learnings","ngrf","global",1,2024-01-18,"IKEA Foundation "
"32152","Learnings","ngri","global",1,2024-01-18,"IKEA Foundation "
"32153","Learnings","nground","nuts",1,2024-01-18,"IKEA Foundation "
"32154","Learnings","ngroup","approach",1,2024-01-18,"IKEA Foundation "
"32155","Learnings","ngroup","discussions",1,2024-01-18,"IKEA Foundation "
"32156","Learnings","ngrowing","areas",1,2024-01-18,"IKEA Foundation "
"32157","Learnings","ngrowth","opportunities",1,2024-01-18,"IKEA Foundation "
"32158","Learnings","nguidelines","rome",1,2024-01-18,"IKEA Foundation "
"32159","Learnings","nguinea","pigs",1,2024-01-18,"IKEA Foundation "
"32160","Learnings","nguniu","dam",1,2024-01-18,"IKEA Foundation "
"32161","Learnings","ngutui","swamp",1,2024-01-18,"IKEA Foundation "
"32162","Learnings","ngware","wanjerere",1,2024-01-18,"IKEA Foundation "
"32163","Learnings","ngware","wanyerere",1,2024-01-18,"IKEA Foundation "
"32164","Learnings","nhad","achieved",1,2024-01-18,"IKEA Foundation "
"32165","Learnings","nhand","youth",1,2024-01-18,"IKEA Foundation "
"32166","Learnings","nhas","added",1,2024-01-18,"IKEA Foundation "
"32167","Learnings","nhas","applications",1,2024-01-18,"IKEA Foundation "
"32168","Learnings","nhas","developed",1,2024-01-18,"IKEA Foundation "
"32169","Learnings","nhas","driven",1,2024-01-18,"IKEA Foundation "
"32170","Learnings","nhas","identified",1,2024-01-18,"IKEA Foundation "
"32171","Learnings","nhas","invested",1,2024-01-18,"IKEA Foundation "
"32172","Learnings","nhas","recognised",1,2024-01-18,"IKEA Foundation "
"32173","Learnings","nhas","resulted",1,2024-01-18,"IKEA Foundation "
"32174","Learnings","nhas","worsened",1,2024-01-18,"IKEA Foundation "
"32175","Learnings","nhave","broad",1,2024-01-18,"IKEA Foundation "
"32176","Learnings","nhave","contributed",1,2024-01-18,"IKEA Foundation "
"32177","Learnings","nhave","defined",1,2024-01-18,"IKEA Foundation "
"32178","Learnings","nhave","focused",1,2024-01-18,"IKEA Foundation "
"32179","Learnings","nhave","improved",1,2024-01-18,"IKEA Foundation "
"32180","Learnings","nhave","shown",1,2024-01-18,"IKEA Foundation "
