,cat,word1,word2,n,date,institution
40185,Learnings,structured,nembu,1,1/18/2024,IKEA Foundation 
40186,Learnings,structured,outreach,1,1/18/2024,IKEA Foundation 
40187,Learnings,structured,slightly,1,1/18/2024,IKEA Foundation 
40188,Learnings,structures,built,1,1/18/2024,IKEA Foundation 
40189,Learnings,structures,electricity,1,1/18/2024,IKEA Foundation 
40190,Learnings,structures,engaging,1,1/18/2024,IKEA Foundation 
40191,Learnings,structures,gabbions,1,1/18/2024,IKEA Foundation 
40192,Learnings,structures,nseedlings,1,1/18/2024,IKEA Foundation 
40193,Learnings,structures,require,1,1/18/2024,IKEA Foundation 
40194,Learnings,structures,split,1,1/18/2024,IKEA Foundation 
40195,Learnings,structures,terraces,1,1/18/2024,IKEA Foundation 
40196,Learnings,stuart,elizabeth,1,1/18/2024,IKEA Foundation 
40197,Learnings,stuart,matching,1,1/18/2024,IKEA Foundation 
40198,Learnings,student,age,1,1/18/2024,IKEA Foundation 
40199,Learnings,student,bodies,1,1/18/2024,IKEA Foundation 
40200,Learnings,student,outcomes,1,1/18/2024,IKEA Foundation 
40201,Learnings,student,representation,1,1/18/2024,IKEA Foundation 
40202,Learnings,student,teachers,1,1/18/2024,IKEA Foundation 
40203,Learnings,students,fail,1,1/18/2024,IKEA Foundation 
40204,Learnings,students,hostels,1,1/18/2024,IKEA Foundation 
40205,Learnings,students,learning,1,1/18/2024,IKEA Foundation 
40206,Learnings,students,ne,1,1/18/2024,IKEA Foundation 
40207,Learnings,students,staff,1,1/18/2024,IKEA Foundation 
40208,Learnings,studied,agreed,1,1/18/2024,IKEA Foundation 
40209,Learnings,studied,signal,1,1/18/2024,IKEA Foundation 
40210,Learnings,studies,application,1,1/18/2024,IKEA Foundation 
40211,Learnings,studies,assess,1,1/18/2024,IKEA Foundation 
40212,Learnings,studies,asset,1,1/18/2024,IKEA Foundation 
40213,Learnings,studies,based,1,1/18/2024,IKEA Foundation 
40214,Learnings,studies,demonstrated,1,1/18/2024,IKEA Foundation 
40215,Learnings,studies,designed,1,1/18/2024,IKEA Foundation 
40216,Learnings,studies,details,1,1/18/2024,IKEA Foundation 
40217,Learnings,studies,found,1,1/18/2024,IKEA Foundation 
40218,Learnings,studies,jagongo,1,1/18/2024,IKEA Foundation 
40219,Learnings,studies,kii,1,1/18/2024,IKEA Foundation 
40220,Learnings,studies,ncontribute,1,1/18/2024,IKEA Foundation 
40221,Learnings,studies,nsuch,1,1/18/2024,IKEA Foundation 
40222,Learnings,studies,published,1,1/18/2024,IKEA Foundation 
40223,Learnings,studies,range,1,1/18/2024,IKEA Foundation 
40224,Learnings,studies,rightmove,1,1/18/2024,IKEA Foundation 
40225,Learnings,studies,typically,1,1/18/2024,IKEA Foundation 
40226,Learnings,studies,undertaken,1,1/18/2024,IKEA Foundation 
40227,Learnings,studies,vol,1,1/18/2024,IKEA Foundation 
40228,Learnings,study,activities,1,1/18/2024,IKEA Foundation 
40229,Learnings,study,agenda,1,1/18/2024,IKEA Foundation 
40230,Learnings,study,coffee,1,1/18/2024,IKEA Foundation 
40231,Learnings,study,comparisons,1,1/18/2024,IKEA Foundation 
40232,Learnings,study,completed,1,1/18/2024,IKEA Foundation 
40233,Learnings,study,counties,1,1/18/2024,IKEA Foundation 
40234,Learnings,study,deloitte,1,1/18/2024,IKEA Foundation 
40235,Learnings,study,discussions,1,1/18/2024,IKEA Foundation 
40236,Learnings,study,highlighted,1,1/18/2024,IKEA Foundation 
40237,Learnings,study,informs,1,1/18/2024,IKEA Foundation 
40238,Learnings,study,leads,1,1/18/2024,IKEA Foundation 
40239,Learnings,study,lsms,1,1/18/2024,IKEA Foundation 
40240,Learnings,study,management,1,1/18/2024,IKEA Foundation 
40241,Learnings,study,managers,1,1/18/2024,IKEA Foundation 
40242,Learnings,study,ncoffee,1,1/18/2024,IKEA Foundation 
40243,Learnings,study,ngovernment,1,1/18/2024,IKEA Foundation 
40244,Learnings,study,nkiambere,1,1/18/2024,IKEA Foundation 
40245,Learnings,study,observe,1,1/18/2024,IKEA Foundation 
40246,Learnings,study,operationalizing,1,1/18/2024,IKEA Foundation 
40247,Learnings,study,outcomes,1,1/18/2024,IKEA Foundation 
40248,Learnings,study,participants,1,1/18/2024,IKEA Foundation 
40249,Learnings,study,period,1,1/18/2024,IKEA Foundation 
40250,Learnings,study,project,1,1/18/2024,IKEA Foundation 
40251,Learnings,study,reports,1,1/18/2024,IKEA Foundation 
40252,Learnings,study,reviews,1,1/18/2024,IKEA Foundation 
40253,Learnings,study,sample,1,1/18/2024,IKEA Foundation 
40254,Learnings,study,scanned,1,1/18/2024,IKEA Foundation 
40255,Learnings,study,shows,1,1/18/2024,IKEA Foundation 
40256,Learnings,study,time,1,1/18/2024,IKEA Foundation 
40257,Learnings,study,wambua,1,1/18/2024,IKEA Foundation 
40258,Learnings,study,women,1,1/18/2024,IKEA Foundation 
40259,Learnings,subgroup,impacts,1,1/18/2024,IKEA Foundation 
40260,Learnings,subgroup,specifically,1,1/18/2024,IKEA Foundation 
40261,Learnings,subha,mani,1,1/18/2024,IKEA Foundation 
40262,Learnings,subject,lauded,1,1/18/2024,IKEA Foundation 
40263,Learnings,submission,update,1,1/18/2024,IKEA Foundation 
40264,Learnings,submissions,conducting,1,1/18/2024,IKEA Foundation 
40265,Learnings,submit,institutional,1,1/18/2024,IKEA Foundation 
40266,Learnings,submit,local,1,1/18/2024,IKEA Foundation 
40267,Learnings,submit,methodologies,1,1/18/2024,IKEA Foundation 
40268,Learnings,submit,proposals,1,1/18/2024,IKEA Foundation 
40269,Learnings,submitted,grant,1,1/18/2024,IKEA Foundation 
40270,Learnings,submitting,sbt,1,1/18/2024,IKEA Foundation 
40271,Learnings,subsequent,degradation,1,1/18/2024,IKEA Foundation 
40272,Learnings,subsequent,developments,1,1/18/2024,IKEA Foundation 
40273,Learnings,subsequent,engagement,1,1/18/2024,IKEA Foundation 
40274,Learnings,subsequent,farming,1,1/18/2024,IKEA Foundation 
40275,Learnings,subsequent,high,1,1/18/2024,IKEA Foundation 
40276,Learnings,subsequent,implementation,1,1/18/2024,IKEA Foundation 
40277,Learnings,subsequent,loans,1,1/18/2024,IKEA Foundation 
40278,Learnings,subsequent,nlivelihoods,1,1/18/2024,IKEA Foundation 
40279,Learnings,subsequent,sale,1,1/18/2024,IKEA Foundation 
40280,Learnings,subsequent,years,1,1/18/2024,IKEA Foundation 
40281,Learnings,subsequently,agreed,1,1/18/2024,IKEA Foundation 
40282,Learnings,subsequently,built,1,1/18/2024,IKEA Foundation 
40283,Learnings,subsequently,distributed,1,1/18/2024,IKEA Foundation 
40284,Learnings,subsequently,embedded,1,1/18/2024,IKEA Foundation 
40285,Learnings,subsequently,lead,1,1/18/2024,IKEA Foundation 
40286,Learnings,subsequently,made,1,1/18/2024,IKEA Foundation 
40287,Learnings,subsequently,revised,1,1/18/2024,IKEA Foundation 
40288,Learnings,subsequently,sell,1,1/18/2024,IKEA Foundation 
40289,Learnings,subsidies,affordable,1,1/18/2024,IKEA Foundation 
40290,Learnings,subsidised,input,1,1/18/2024,IKEA Foundation 
40291,Learnings,subsidised,inputs,1,1/18/2024,IKEA Foundation 
40292,Learnings,subsidising,costs,1,1/18/2024,IKEA Foundation 
40293,Learnings,subsidized,employment,1,1/18/2024,IKEA Foundation 
40294,Learnings,subsidy,inclusive,1,1/18/2024,IKEA Foundation 
40295,Learnings,subsistence,agriculture,1,1/18/2024,IKEA Foundation 
40296,Learnings,subsistence,enterprises,1,1/18/2024,IKEA Foundation 
40297,Learnings,subsistence,farmers,1,1/18/2024,IKEA Foundation 
40298,Learnings,substantial,decline,1,1/18/2024,IKEA Foundation 
40299,Learnings,substantial,economic,1,1/18/2024,IKEA Foundation 
40300,Learnings,substantial,growth,1,1/18/2024,IKEA Foundation 
40301,Learnings,substantial,impact,1,1/18/2024,IKEA Foundation 
40302,Learnings,substantial,increase,1,1/18/2024,IKEA Foundation 
40303,Learnings,substantial,lessons,1,1/18/2024,IKEA Foundation 
40304,Learnings,substantial,net,1,1/18/2024,IKEA Foundation 
40305,Learnings,substantial,number,1,1/18/2024,IKEA Foundation 
40306,Learnings,substantial,profits,1,1/18/2024,IKEA Foundation 
40307,Learnings,substantial,senior,1,1/18/2024,IKEA Foundation 
40308,Learnings,substantial,technical,1,1/18/2024,IKEA Foundation 
40309,Learnings,substantially,affect,1,1/18/2024,IKEA Foundation 
40310,Learnings,substantive,drawbacks,1,1/18/2024,IKEA Foundation 
40311,Learnings,substantive,ways,1,1/18/2024,IKEA Foundation 
40312,Learnings,substantively,affect,1,1/18/2024,IKEA Foundation 
40313,Learnings,substitute,humanitarian,1,1/18/2024,IKEA Foundation 
40314,Learnings,success,albeit,1,1/18/2024,IKEA Foundation 
40315,Learnings,success,commit,1,1/18/2024,IKEA Foundation 
40316,Learnings,success,discussed,1,1/18/2024,IKEA Foundation 
40317,Learnings,success,enabling,1,1/18/2024,IKEA Foundation 
40318,Learnings,success,engagement,1,1/18/2024,IKEA Foundation 
40319,Learnings,success,hilaweyn,1,1/18/2024,IKEA Foundation 
40320,Learnings,success,include,1,1/18/2024,IKEA Foundation 
40321,Learnings,success,ranging,1,1/18/2024,IKEA Foundation 
40322,Learnings,success,sustainability,1,1/18/2024,IKEA Foundation 
40323,Learnings,success,today,1,1/18/2024,IKEA Foundation 
40324,Learnings,successes,nwith,1,1/18/2024,IKEA Foundation 
40325,Learnings,successes,shareaction,1,1/18/2024,IKEA Foundation 
40326,Learnings,successful,approach,1,1/18/2024,IKEA Foundation 
40327,Learnings,successful,chapter,1,1/18/2024,IKEA Foundation 
40328,Learnings,successful,cooperatives,1,1/18/2024,IKEA Foundation 
40329,Learnings,successful,crop,1,1/18/2024,IKEA Foundation 
40330,Learnings,successful,embedding,1,1/18/2024,IKEA Foundation 
40331,Learnings,successful,enterprises,1,1/18/2024,IKEA Foundation 
40332,Learnings,successful,examples,1,1/18/2024,IKEA Foundation 
40333,Learnings,successful,initiative,1,1/18/2024,IKEA Foundation 
40334,Learnings,successful,landscape,1,1/18/2024,IKEA Foundation 
40335,Learnings,successful,launch,1,1/18/2024,IKEA Foundation 
40336,Learnings,successful,market,1,1/18/2024,IKEA Foundation 
40337,Learnings,successful,partnerships,1,1/18/2024,IKEA Foundation 
40338,Learnings,successful,projects,1,1/18/2024,IKEA Foundation 
40339,Learnings,successful,shareaction,1,1/18/2024,IKEA Foundation 
40340,Learnings,successful,tactics,1,1/18/2024,IKEA Foundation 
40341,Learnings,successfully,achieved,1,1/18/2024,IKEA Foundation 
40342,Learnings,successfully,advanced,1,1/18/2024,IKEA Foundation 
40343,Learnings,successfully,building,1,1/18/2024,IKEA Foundation 
40344,Learnings,successfully,built,1,1/18/2024,IKEA Foundation 
40345,Learnings,successfully,create,1,1/18/2024,IKEA Foundation 
40346,Learnings,successfully,developing,1,1/18/2024,IKEA Foundation 
40347,Learnings,successfully,helped,1,1/18/2024,IKEA Foundation 
40348,Learnings,successfully,influencing,1,1/18/2024,IKEA Foundation 
40349,Learnings,successfully,installed,1,1/18/2024,IKEA Foundation 
40350,Learnings,successfully,led,1,1/18/2024,IKEA Foundation 
40351,Learnings,successfully,mobilised,1,1/18/2024,IKEA Foundation 
40352,Learnings,successfully,petitioned,1,1/18/2024,IKEA Foundation 
40353,Learnings,successfully,registered,1,1/18/2024,IKEA Foundation 
40354,Learnings,successfully,resolved,1,1/18/2024,IKEA Foundation 
40355,Learnings,successfully,secured,1,1/18/2024,IKEA Foundation 
40356,Learnings,succession,agricultural,1,1/18/2024,IKEA Foundation 
40357,Learnings,succession,planning,1,1/18/2024,IKEA Foundation 
40358,Learnings,successive,deputy,1,1/18/2024,IKEA Foundation 
40359,Learnings,successive,questionnaires,1,1/18/2024,IKEA Foundation 
40360,Learnings,successive,surveys,1,1/18/2024,IKEA Foundation 
40361,Learnings,successively,build,1,1/18/2024,IKEA Foundation 
40362,Learnings,successor,climate,1,1/18/2024,IKEA Foundation 
40363,Learnings,sucking,insects,1,1/18/2024,IKEA Foundation 
40364,Learnings,sudan,united,1,1/18/2024,IKEA Foundation 
40365,Learnings,suffer,disproportionate,1,1/18/2024,IKEA Foundation 
40366,Learnings,sufficient,ambition,1,1/18/2024,IKEA Foundation 
40367,Learnings,sufficient,benefits,1,1/18/2024,IKEA Foundation 
40368,Learnings,sufficient,budget,1,1/18/2024,IKEA Foundation 
40369,Learnings,sufficient,detail,1,1/18/2024,IKEA Foundation 
40370,Learnings,sufficient,guidance,1,1/18/2024,IKEA Foundation 
40371,Learnings,sufficient,level,1,1/18/2024,IKEA Foundation 
40372,Learnings,sufficient,resources,1,1/18/2024,IKEA Foundation 
40373,Learnings,sufficient,savings,1,1/18/2024,IKEA Foundation 
40374,Learnings,sufficient,time,1,1/18/2024,IKEA Foundation 
40375,Learnings,sufficient,youths,1,1/18/2024,IKEA Foundation 
40376,Learnings,sufficiently,adapted,1,1/18/2024,IKEA Foundation 
40377,Learnings,sufficiently,inclusive,1,1/18/2024,IKEA Foundation 
40378,Learnings,sufficiently,interlinked,1,1/18/2024,IKEA Foundation 
40379,Learnings,sufficiently,large,1,1/18/2024,IKEA Foundation 
40380,Learnings,sufficiently,motivated,1,1/18/2024,IKEA Foundation 
40381,Learnings,sufficiently,nunderstood,1,1/18/2024,IKEA Foundation 
40382,Learnings,sufficiently,prepared,1,1/18/2024,IKEA Foundation 
40383,Learnings,sufficiently,small,1,1/18/2024,IKEA Foundation 
40384,Learnings,suggest,nthat,1,1/18/2024,IKEA Foundation 
40385,Learnings,suggest,ways,1,1/18/2024,IKEA Foundation 
40386,Learnings,suggested,contribution,1,1/18/2024,IKEA Foundation 
40387,Learnings,suggesting,improvements,1,1/18/2024,IKEA Foundation 
40388,Learnings,suggests,greater,1,1/18/2024,IKEA Foundation 
40389,Learnings,suitable,decarbonisation,1,1/18/2024,IKEA Foundation 
40390,Learnings,suitable,environment,1,1/18/2024,IKEA Foundation 
40391,Learnings,suitable,made,1,1/18/2024,IKEA Foundation 
40392,Learnings,suitable,potential,1,1/18/2024,IKEA Foundation 
40393,Learnings,suite,executives,1,1/18/2024,IKEA Foundation 
40394,Learnings,suited,actors,1,1/18/2024,IKEA Foundation 
40395,Learnings,suleiman,ibrahim,1,1/18/2024,IKEA Foundation 
40396,Learnings,suman,seth,1,1/18/2024,IKEA Foundation 
40397,Learnings,summarises,information,1,1/18/2024,IKEA Foundation 
40398,Learnings,summarize,evidence,1,1/18/2024,IKEA Foundation 
40399,Learnings,summary,bellow,1,1/18/2024,IKEA Foundation 
40400,Learnings,summary,business,1,1/18/2024,IKEA Foundation 
40401,Learnings,summary,ncontext,1,1/18/2024,IKEA Foundation 
40402,Learnings,summit,governments,1,1/18/2024,IKEA Foundation 
40403,Learnings,sumofus,greenpeace,1,1/18/2024,IKEA Foundation 
40404,Learnings,sunculture,agrosolar,1,1/18/2024,IKEA Foundation 
40405,Learnings,sunderland,assessing,1,1/18/2024,IKEA Foundation 
40406,Learnings,super,concerned,1,1/18/2024,IKEA Foundation 
40407,Learnings,superficial,nzones,1,1/18/2024,IKEA Foundation 
40408,Learnings,superior,quality,1,1/18/2024,IKEA Foundation 
40409,Learnings,supplement,income,1,1/18/2024,IKEA Foundation 
40410,Learnings,supplement,individuals,1,1/18/2024,IKEA Foundation 
40411,Learnings,supplementary,control,1,1/18/2024,IKEA Foundation 
40412,Learnings,supplemented,measures,1,1/18/2024,IKEA Foundation 
40413,Learnings,supplementing,energy,1,1/18/2024,IKEA Foundation 
40414,Learnings,supplementing,traditional,1,1/18/2024,IKEA Foundation 
40415,Learnings,supplier,certifications,1,1/18/2024,IKEA Foundation 
40416,Learnings,suppliers,anchors,1,1/18/2024,IKEA Foundation 
40417,Learnings,suppliers,company,1,1/18/2024,IKEA Foundation 
40418,Learnings,suppliers,nothers,1,1/18/2024,IKEA Foundation 
40419,Learnings,supplies,inventory,1,1/18/2024,IKEA Foundation 
40420,Learnings,supplies,nnational,1,1/18/2024,IKEA Foundation 
40421,Learnings,supply,agro,1,1/18/2024,IKEA Foundation 
40422,Learnings,supply,chapter,1,1/18/2024,IKEA Foundation 
40423,Learnings,supply,demand,1,1/18/2024,IKEA Foundation 
40424,Learnings,supply,nchains,1,1/18/2024,IKEA Foundation 
40425,Learnings,supply,ne,1,1/18/2024,IKEA Foundation 
40426,Learnings,supply,provided,1,1/18/2024,IKEA Foundation 
40427,Learnings,supply,system,1,1/18/2024,IKEA Foundation 
40428,Learnings,supply,unesco,1,1/18/2024,IKEA Foundation 
40429,Learnings,supplying,electricity,1,1/18/2024,IKEA Foundation 
40430,Learnings,support,activities,1,1/18/2024,IKEA Foundation 
40431,Learnings,support,addition,1,1/18/2024,IKEA Foundation 
40432,Learnings,support,attainment,1,1/18/2024,IKEA Foundation 
40433,Learnings,support,awareness,1,1/18/2024,IKEA Foundation 
40434,Learnings,support,business,1,1/18/2024,IKEA Foundation 
40435,Learnings,support,community,1,1/18/2024,IKEA Foundation 
40436,Learnings,support,continued,1,1/18/2024,IKEA Foundation 
40437,Learnings,support,corporate,1,1/18/2024,IKEA Foundation 
40438,Learnings,support,current,1,1/18/2024,IKEA Foundation 
40439,Learnings,support,data,1,1/18/2024,IKEA Foundation 
40440,Learnings,support,delivery,1,1/18/2024,IKEA Foundation 
40441,Learnings,support,distance,1,1/18/2024,IKEA Foundation 
40442,Learnings,support,embassy,1,1/18/2024,IKEA Foundation 
40443,Learnings,support,ends,1,1/18/2024,IKEA Foundation 
40444,Learnings,support,functions,1,1/18/2024,IKEA Foundation 
40445,Learnings,support,future,1,1/18/2024,IKEA Foundation 
40446,Learnings,support,harder,1,1/18/2024,IKEA Foundation 
40447,Learnings,support,higher,1,1/18/2024,IKEA Foundation 
40448,Learnings,support,implementation,1,1/18/2024,IKEA Foundation 
40449,Learnings,support,includes,1,1/18/2024,IKEA Foundation 
40450,Learnings,support,independent,1,1/18/2024,IKEA Foundation 
40451,Learnings,support,individual,1,1/18/2024,IKEA Foundation 
40452,Learnings,support,job,1,1/18/2024,IKEA Foundation 
40453,Learnings,support,literacy,1,1/18/2024,IKEA Foundation 
40454,Learnings,support,loan,1,1/18/2024,IKEA Foundation 
40455,Learnings,support,local,1,1/18/2024,IKEA Foundation 
40456,Learnings,support,mainstreaming,1,1/18/2024,IKEA Foundation 
40457,Learnings,support,mechanisms,1,1/18/2024,IKEA Foundation 
40458,Learnings,support,mindset,1,1/18/2024,IKEA Foundation 
40459,Learnings,support,native,1,1/18/2024,IKEA Foundation 
40460,Learnings,support,ncontributed,1,1/18/2024,IKEA Foundation 
40461,Learnings,support,nenforcing,1,1/18/2024,IKEA Foundation 
40462,Learnings,support,nfuture,1,1/18/2024,IKEA Foundation 
40463,Learnings,support,nno,1,1/18/2024,IKEA Foundation 
40464,Learnings,support,noutsourcing,1,1/18/2024,IKEA Foundation 
40465,Learnings,support,nprogrammes,1,1/18/2024,IKEA Foundation 
40466,Learnings,support,nsystems,1,1/18/2024,IKEA Foundation 
40467,Learnings,support,offered,1,1/18/2024,IKEA Foundation 
40468,Learnings,support,office,1,1/18/2024,IKEA Foundation 
40469,Learnings,support,organisational,1,1/18/2024,IKEA Foundation 
40470,Learnings,support,participants,1,1/18/2024,IKEA Foundation 
40471,Learnings,support,partners,1,1/18/2024,IKEA Foundation 
40472,Learnings,support,processes,1,1/18/2024,IKEA Foundation 
40473,Learnings,support,programs,1,1/18/2024,IKEA Foundation 
40474,Learnings,support,projects,1,1/18/2024,IKEA Foundation 
40475,Learnings,support,provided,1,1/18/2024,IKEA Foundation 
40476,Learnings,support,recipients,1,1/18/2024,IKEA Foundation 
40477,Learnings,support,required,1,1/18/2024,IKEA Foundation 
40478,Learnings,support,resources,1,1/18/2024,IKEA Foundation 
40479,Learnings,support,ri,1,1/18/2024,IKEA Foundation 
40480,Learnings,support,rights,1,1/18/2024,IKEA Foundation 
40481,Learnings,support,scenario,1,1/18/2024,IKEA Foundation 
40482,Learnings,support,service,1,1/18/2024,IKEA Foundation 
40483,Learnings,support,shareaction,1,1/18/2024,IKEA Foundation 
40484,Learnings,support,starter,1,1/18/2024,IKEA Foundation 
40485,Learnings,support,subsequent,1,1/18/2024,IKEA Foundation 
40486,Learnings,support,support,1,1/18/2024,IKEA Foundation 
40487,Learnings,support,sustainability,1,1/18/2024,IKEA Foundation 
40488,Learnings,support,tool,1,1/18/2024,IKEA Foundation 
40489,Learnings,support,trainees,1,1/18/2024,IKEA Foundation 
40490,Learnings,support,youth,1,1/18/2024,IKEA Foundation 
40491,Learnings,supported,cooperative,1,1/18/2024,IKEA Foundation 
40492,Learnings,supported,cooperatives,1,1/18/2024,IKEA Foundation 
40493,Learnings,supported,development,1,1/18/2024,IKEA Foundation 
40494,Learnings,supported,economic,1,1/18/2024,IKEA Foundation 
40495,Learnings,supported,financially,1,1/18/2024,IKEA Foundation 
40496,Learnings,supported,foundational,1,1/18/2024,IKEA Foundation 
40497,Learnings,supported,intervention,1,1/18/2024,IKEA Foundation 
40498,Learnings,supported,investment,1,1/18/2024,IKEA Foundation 
40499,Learnings,supported,leave,1,1/18/2024,IKEA Foundation 
40500,Learnings,supported,nby,1,1/18/2024,IKEA Foundation 
40501,Learnings,supported,projects,1,1/18/2024,IKEA Foundation 
40502,Learnings,supporter,evaluation,1,1/18/2024,IKEA Foundation 
40503,Learnings,supporter,surveys,1,1/18/2024,IKEA Foundation 
40504,Learnings,supporters,annex,1,1/18/2024,IKEA Foundation 
40505,Learnings,supporters,august,1,1/18/2024,IKEA Foundation 
40506,Learnings,supporters,foundation,1,1/18/2024,IKEA Foundation 
40507,Learnings,supporters,receive,1,1/18/2024,IKEA Foundation 
40508,Learnings,supporters,responding,1,1/18/2024,IKEA Foundation 
40509,Learnings,supporters,subscribers,1,1/18/2024,IKEA Foundation 
40510,Learnings,supporters,tcfd,1,1/18/2024,IKEA Foundation 
40511,Learnings,supporting,agro,1,1/18/2024,IKEA Foundation 
40512,Learnings,supporting,businesses,1,1/18/2024,IKEA Foundation 
40513,Learnings,supporting,cooperative,1,1/18/2024,IKEA Foundation 
40514,Learnings,supporting,corporate,1,1/18/2024,IKEA Foundation 
40515,Learnings,supporting,county,1,1/18/2024,IKEA Foundation 
40516,Learnings,supporting,economic,1,1/18/2024,IKEA Foundation 
40517,Learnings,supporting,elements,1,1/18/2024,IKEA Foundation 
40518,Learnings,supporting,emergency,1,1/18/2024,IKEA Foundation 
40519,Learnings,supporting,eur,1,1/18/2024,IKEA Foundation 
40520,Learnings,supporting,implementation,1,1/18/2024,IKEA Foundation 
40521,Learnings,supporting,livelihoods,1,1/18/2024,IKEA Foundation 
40522,Learnings,supporting,participants,1,1/18/2024,IKEA Foundation 
40523,Learnings,supporting,project,1,1/18/2024,IKEA Foundation 
40524,Learnings,supporting,refugee,1,1/18/2024,IKEA Foundation 
40525,Learnings,supporting,refugees,1,1/18/2024,IKEA Foundation 
40526,Learnings,supporting,shelter,1,1/18/2024,IKEA Foundation 
40527,Learnings,supportive,ninsider,1,1/18/2024,IKEA Foundation 
40528,Learnings,supports,communities,1,1/18/2024,IKEA Foundation 
40529,Learnings,supports,market,1,1/18/2024,IKEA Foundation 
40530,Learnings,suresh,david,1,1/18/2024,IKEA Foundation 
40531,Learnings,surface,neconomic,1,1/18/2024,IKEA Foundation 
40532,Learnings,surface,pump,1,1/18/2024,IKEA Foundation 
40533,Learnings,surface,tension,1,1/18/2024,IKEA Foundation 
40534,Learnings,surfaced,roads,1,1/18/2024,IKEA Foundation 
40535,Learnings,surplus,low,1,1/18/2024,IKEA Foundation 
40536,Learnings,surrounding,communities,1,1/18/2024,IKEA Foundation 
40537,Learnings,survey,achieved,1,1/18/2024,IKEA Foundation 
40538,Learnings,survey,act,1,1/18/2024,IKEA Foundation 
40539,Learnings,survey,administration,1,1/18/2024,IKEA Foundation 
40540,Learnings,survey,approach,1,1/18/2024,IKEA Foundation 
40541,Learnings,survey,aug,1,1/18/2024,IKEA Foundation 
40542,Learnings,survey,based,1,1/18/2024,IKEA Foundation 
40543,Learnings,survey,certification,1,1/18/2024,IKEA Foundation 
40544,Learnings,survey,dhs,1,1/18/2024,IKEA Foundation 
40545,Learnings,survey,distinct,1,1/18/2024,IKEA Foundation 
40546,Learnings,survey,found,1,1/18/2024,IKEA Foundation 
40547,Learnings,survey,full,1,1/18/2024,IKEA Foundation 
40548,Learnings,survey,groups,1,1/18/2024,IKEA Foundation 
40549,Learnings,survey,hies,1,1/18/2024,IKEA Foundation 
40550,Learnings,survey,household,1,1/18/2024,IKEA Foundation 
40551,Learnings,survey,households,1,1/18/2024,IKEA Foundation 
40552,Learnings,survey,impact,1,1/18/2024,IKEA Foundation 
40553,Learnings,survey,implementation,1,1/18/2024,IKEA Foundation 
40554,Learnings,survey,interviews,1,1/18/2024,IKEA Foundation 
40555,Learnings,survey,kihbs,1,1/18/2024,IKEA Foundation 
40556,Learnings,survey,length,1,1/18/2024,IKEA Foundation 
40557,Learnings,survey,measured,1,1/18/2024,IKEA Foundation 
40558,Learnings,survey,methodology,1,1/18/2024,IKEA Foundation 
40559,Learnings,survey,mid,1,1/18/2024,IKEA Foundation 
40560,Learnings,survey,nchapter,1,1/18/2024,IKEA Foundation 
40561,Learnings,survey,nengagement,1,1/18/2024,IKEA Foundation 
40562,Learnings,survey,neu,1,1/18/2024,IKEA Foundation 
40563,Learnings,survey,nindicates,1,1/18/2024,IKEA Foundation 
40564,Learnings,survey,nsome,1,1/18/2024,IKEA Foundation 
40565,Learnings,survey,ntan,1,1/18/2024,IKEA Foundation 
40566,Learnings,survey,office,1,1/18/2024,IKEA Foundation 
40567,Learnings,survey,participants,1,1/18/2024,IKEA Foundation 
40568,Learnings,survey,piloting,1,1/18/2024,IKEA Foundation 
40569,Learnings,survey,point,1,1/18/2024,IKEA Foundation 
40570,Learnings,survey,processing,1,1/18/2024,IKEA Foundation 
40571,Learnings,survey,program,1,1/18/2024,IKEA Foundation 
40572,Learnings,survey,question,1,1/18/2024,IKEA Foundation 
40573,Learnings,survey,questions,1,1/18/2024,IKEA Foundation 
40574,Learnings,survey,reduction,1,1/18/2024,IKEA Foundation 
40575,Learnings,survey,relevant,1,1/18/2024,IKEA Foundation 
40576,Learnings,survey,reported,1,1/18/2024,IKEA Foundation 
40577,Learnings,survey,response,1,1/18/2024,IKEA Foundation 
40578,Learnings,survey,shows,1,1/18/2024,IKEA Foundation 
40579,Learnings,survey,software,1,1/18/2024,IKEA Foundation 
40580,Learnings,survey,suggests,1,1/18/2024,IKEA Foundation 
40581,Learnings,survey,syrian,1,1/18/2024,IKEA Foundation 
40582,Learnings,surveycto,software,1,1/18/2024,IKEA Foundation 
40583,Learnings,surveyed,cooperative,1,1/18/2024,IKEA Foundation 
40584,Learnings,surveyed,report,1,1/18/2024,IKEA Foundation 
40585,Learnings,surveying,respondents,1,1/18/2024,IKEA Foundation 
40586,Learnings,surveys,administered,1,1/18/2024,IKEA Foundation 
40587,Learnings,surveys,based,1,1/18/2024,IKEA Foundation 
40588,Learnings,surveys,capture,1,1/18/2024,IKEA Foundation 
40589,Learnings,surveys,carried,1,1/18/2024,IKEA Foundation 
40590,Learnings,surveys,case,1,1/18/2024,IKEA Foundation 
40591,Learnings,surveys,comprised,1,1/18/2024,IKEA Foundation 
40592,Learnings,surveys,conducted,1,1/18/2024,IKEA Foundation 
40593,Learnings,surveys,confirm,1,1/18/2024,IKEA Foundation 
40594,Learnings,surveys,continue,1,1/18/2024,IKEA Foundation 
40595,Learnings,surveys,covered,1,1/18/2024,IKEA Foundation 
40596,Learnings,surveys,directly,1,1/18/2024,IKEA Foundation 
40597,Learnings,surveys,experimental,1,1/18/2024,IKEA Foundation 
